photo,title,city,state,country,latitude,longitude
geotagged/GOPR2260.JPG,2,<a href=geotagged/GOPR2260.JPG target=_blank><img src =geotagged/thumb/GOPR2260.JPG width=200></a><br>45.6465-13.8583,Cycloscope Project,5,45.6465,13.8583
geotagged/GOPR2270.JPG,2,<a href=geotagged/GOPR2270.JPG target=_blank><img src =geotagged/thumb/GOPR2270.JPG width=200></a><br>45.6685-13.8295,Cycloscope Project,5,45.6685,13.8295
geotagged/GOPR2280.JPG,2,<a href=geotagged/GOPR2280.JPG target=_blank><img src =geotagged/thumb/GOPR2280.JPG width=200></a><br>45.6876-13.7927,Cycloscope Project,5,45.6876,13.7927
geotagged/GOPR2290.JPG,2,<a href=geotagged/GOPR2290.JPG target=_blank><img src =geotagged/thumb/GOPR2290.JPG width=200></a><br>45.6879-13.7885,Cycloscope Project,5,45.6879,13.7885
geotagged/GOPR2300.JPG,2,<a href=geotagged/GOPR2300.JPG target=_blank><img src =geotagged/thumb/GOPR2300.JPG width=200></a><br>45.6974-13.8279,Cycloscope Project,5,45.6974,13.8279
geotagged/GOPR2310.JPG,2,<a href=geotagged/GOPR2310.JPG target=_blank><img src =geotagged/thumb/GOPR2310.JPG width=200></a><br>45.7055-13.862,Cycloscope Project,5,45.7055,13.862
geotagged/GOPR2320.JPG,2,<a href=geotagged/GOPR2320.JPG target=_blank><img src =geotagged/thumb/GOPR2320.JPG width=200></a><br>45.7068-13.8679,Cycloscope Project,5,45.7068,13.8679
geotagged/GOPR2330.JPG,2,<a href=geotagged/GOPR2330.JPG target=_blank><img src =geotagged/thumb/GOPR2330.JPG width=200></a><br>45.7135-13.902,Cycloscope Project,5,45.7135,13.902
geotagged/GOPR2340.JPG,2,<a href=geotagged/GOPR2340.JPG target=_blank><img src =geotagged/thumb/GOPR2340.JPG width=200></a><br>45.7071-13.9187,Cycloscope Project,5,45.7071,13.9187
geotagged/GOPR2350.JPG,2,<a href=geotagged/GOPR2350.JPG target=_blank><img src =geotagged/thumb/GOPR2350.JPG width=200></a><br>45.6963-13.947,Cycloscope Project,5,45.6963,13.947
geotagged/GOPR2360.JPG,2,<a href=geotagged/GOPR2360.JPG target=_blank><img src =geotagged/thumb/GOPR2360.JPG width=200></a><br>45.6843-13.9715,Cycloscope Project,5,45.6843,13.9715
geotagged/GOPR2370.JPG,2,<a href=geotagged/GOPR2370.JPG target=_blank><img src =geotagged/thumb/GOPR2370.JPG width=200></a><br>45.6658-13.9724,Cycloscope Project,5,45.6658,13.9724
geotagged/GOPR2380.JPG,2,<a href=geotagged/GOPR2380.JPG target=_blank><img src =geotagged/thumb/GOPR2380.JPG width=200></a><br>45.65-13.9666,Cycloscope Project,5,45.65,13.9666
geotagged/GOPR2390.JPG,2,<a href=geotagged/GOPR2390.JPG target=_blank><img src =geotagged/thumb/GOPR2390.JPG width=200></a><br>45.65-13.9666,Cycloscope Project,5,45.65,13.9666
geotagged/GOPR2400.JPG,2,<a href=geotagged/GOPR2400.JPG target=_blank><img src =geotagged/thumb/GOPR2400.JPG width=200></a><br>45.65-13.9666,Cycloscope Project,5,45.65,13.9666
geotagged/GOPR2410.JPG,2,<a href=geotagged/GOPR2410.JPG target=_blank><img src =geotagged/thumb/GOPR2410.JPG width=200></a><br>45.6435-13.9611,Cycloscope Project,5,45.6435,13.9611
geotagged/GOPR2420.JPG,2,<a href=geotagged/GOPR2420.JPG target=_blank><img src =geotagged/thumb/GOPR2420.JPG width=200></a><br>45.6224-13.9535,Cycloscope Project,5,45.6224,13.9535
geotagged/GOPR2430.JPG,2,<a href=geotagged/GOPR2430.JPG target=_blank><img src =geotagged/thumb/GOPR2430.JPG width=200></a><br>45.6049-13.9479,Cycloscope Project,5,45.6049,13.9479
geotagged/GOPR2440.JPG,2,<a href=geotagged/GOPR2440.JPG target=_blank><img src =geotagged/thumb/GOPR2440.JPG width=200></a><br>45.591-13.9792,Cycloscope Project,5,45.591,13.9792
geotagged/GOPR2450.JPG,2,<a href=geotagged/GOPR2450.JPG target=_blank><img src =geotagged/thumb/GOPR2450.JPG width=200></a><br>45.5781-14.0015,Cycloscope Project,5,45.5781,14.0015
geotagged/GOPR2460.JPG,2,<a href=geotagged/GOPR2460.JPG target=_blank><img src =geotagged/thumb/GOPR2460.JPG width=200></a><br>45.5645-14.0279,Cycloscope Project,5,45.5645,14.0279
geotagged/GOPR2470.JPG,2,<a href=geotagged/GOPR2470.JPG target=_blank><img src =geotagged/thumb/GOPR2470.JPG width=200></a><br>45.5542-14.0486,Cycloscope Project,5,45.5542,14.0486
geotagged/GOPR2480.JPG,2,<a href=geotagged/GOPR2480.JPG target=_blank><img src =geotagged/thumb/GOPR2480.JPG width=200></a><br>45.5453-14.0767,Cycloscope Project,5,45.5453,14.0767
geotagged/GOPR2490.JPG,2,<a href=geotagged/GOPR2490.JPG target=_blank><img src =geotagged/thumb/GOPR2490.JPG width=200></a><br>45.5332-14.1218,Cycloscope Project,5,45.5332,14.1218
geotagged/GOPR2500.JPG,2,<a href=geotagged/GOPR2500.JPG target=_blank><img src =geotagged/thumb/GOPR2500.JPG width=200></a><br>45.5211-14.1475,Cycloscope Project,5,45.5211,14.1475
geotagged/GOPR2510.JPG,2,<a href=geotagged/GOPR2510.JPG target=_blank><img src =geotagged/thumb/GOPR2510.JPG width=200></a><br>45.5067-14.1675,Cycloscope Project,5,45.5067,14.1675
geotagged/GOPR2520.JPG,2,<a href=geotagged/GOPR2520.JPG target=_blank><img src =geotagged/thumb/GOPR2520.JPG width=200></a><br>45.4964-14.1915,Cycloscope Project,5,45.4964,14.1915
geotagged/GOPR2530.JPG,2,<a href=geotagged/GOPR2530.JPG target=_blank><img src =geotagged/thumb/GOPR2530.JPG width=200></a><br>45.4832-14.2385,Cycloscope Project,5,45.4832,14.2385
geotagged/GOPR2540.JPG,2,<a href=geotagged/GOPR2540.JPG target=_blank><img src =geotagged/thumb/GOPR2540.JPG width=200></a><br>45.4753-14.273,Cycloscope Project,5,45.4753,14.273
geotagged/GOPR2550.JPG,2,<a href=geotagged/GOPR2550.JPG target=_blank><img src =geotagged/thumb/GOPR2550.JPG width=200></a><br>45.4724-14.2942,Cycloscope Project,5,45.4724,14.2942
geotagged/GOPR2560.JPG,2,<a href=geotagged/GOPR2560.JPG target=_blank><img src =geotagged/thumb/GOPR2560.JPG width=200></a><br>45.4603-14.31,Cycloscope Project,5,45.4603,14.31
geotagged/GOPR2570.JPG,2,<a href=geotagged/GOPR2570.JPG target=_blank><img src =geotagged/thumb/GOPR2570.JPG width=200></a><br>45.4452-14.3344,Cycloscope Project,5,45.4452,14.3344
geotagged/GOPR2580.JPG,2,<a href=geotagged/GOPR2580.JPG target=_blank><img src =geotagged/thumb/GOPR2580.JPG width=200></a><br>45.435-14.366,Cycloscope Project,5,45.435,14.366
geotagged/GOPR2590.JPG,2,<a href=geotagged/GOPR2590.JPG target=_blank><img src =geotagged/thumb/GOPR2590.JPG width=200></a><br>45.4001-14.3926,Cycloscope Project,5,45.4001,14.3926
geotagged/GOPR2600.JPG,2,<a href=geotagged/GOPR2600.JPG target=_blank><img src =geotagged/thumb/GOPR2600.JPG width=200></a><br>45.3879-14.4152,Cycloscope Project,5,45.3879,14.4152
geotagged/GOPR2610.JPG,2,<a href=geotagged/GOPR2610.JPG target=_blank><img src =geotagged/thumb/GOPR2610.JPG width=200></a><br>45.3946-14.427,Cycloscope Project,5,45.3946,14.427
geotagged/GOPR2620.JPG,2,<a href=geotagged/GOPR2620.JPG target=_blank><img src =geotagged/thumb/GOPR2620.JPG width=200></a><br>45.3874-14.4508,Cycloscope Project,5,45.3874,14.4508
geotagged/GOPR2630.JPG,2,<a href=geotagged/GOPR2630.JPG target=_blank><img src =geotagged/thumb/GOPR2630.JPG width=200></a><br>45.3766-14.4727,Cycloscope Project,5,45.3766,14.4727
geotagged/GOPR2640.JPG,2,<a href=geotagged/GOPR2640.JPG target=_blank><img src =geotagged/thumb/GOPR2640.JPG width=200></a><br>45.3752-14.4982,Cycloscope Project,5,45.3752,14.4982
geotagged/GOPR2650.JPG,2,<a href=geotagged/GOPR2650.JPG target=_blank><img src =geotagged/thumb/GOPR2650.JPG width=200></a><br>45.3752-14.5175,Cycloscope Project,5,45.3752,14.5175
geotagged/GOPR2660.JPG,2,<a href=geotagged/GOPR2660.JPG target=_blank><img src =geotagged/thumb/GOPR2660.JPG width=200></a><br>45.3769-14.5334,Cycloscope Project,5,45.3769,14.5334
geotagged/GOPR2670.JPG,2,<a href=geotagged/GOPR2670.JPG target=_blank><img src =geotagged/thumb/GOPR2670.JPG width=200></a><br>45.3835-14.5406,Cycloscope Project,5,45.3835,14.5406
geotagged/GOPR2680.JPG,2,<a href=geotagged/GOPR2680.JPG target=_blank><img src =geotagged/thumb/GOPR2680.JPG width=200></a><br>45.3853-14.5458,Cycloscope Project,5,45.3853,14.5458
geotagged/GOPR2690.JPG,2,<a href=geotagged/GOPR2690.JPG target=_blank><img src =geotagged/thumb/GOPR2690.JPG width=200></a><br>45.3837-14.5645,Cycloscope Project,5,45.3837,14.5645
geotagged/GOPR2700.JPG,2,<a href=geotagged/GOPR2700.JPG target=_blank><img src =geotagged/thumb/GOPR2700.JPG width=200></a><br>45.3742-14.5819,Cycloscope Project,5,45.3742,14.5819
geotagged/GOPR2710.JPG,2,<a href=geotagged/GOPR2710.JPG target=_blank><img src =geotagged/thumb/GOPR2710.JPG width=200></a><br>45.3677-14.6001,Cycloscope Project,5,45.3677,14.6001
geotagged/GOPR2720.JPG,2,<a href=geotagged/GOPR2720.JPG target=_blank><img src =geotagged/thumb/GOPR2720.JPG width=200></a><br>45.3682-14.6151,Cycloscope Project,5,45.3682,14.6151
geotagged/GOPR2730.JPG,2,<a href=geotagged/GOPR2730.JPG target=_blank><img src =geotagged/thumb/GOPR2730.JPG width=200></a><br>45.3496-14.6505,Cycloscope Project,5,45.3496,14.6505
geotagged/GOPR2740.JPG,2,<a href=geotagged/GOPR2740.JPG target=_blank><img src =geotagged/thumb/GOPR2740.JPG width=200></a><br>45.3417-14.682,Cycloscope Project,5,45.3417,14.682
geotagged/GOPR2750.JPG,2,<a href=geotagged/GOPR2750.JPG target=_blank><img src =geotagged/thumb/GOPR2750.JPG width=200></a><br>45.3498-14.6919,Cycloscope Project,5,45.3498,14.6919
geotagged/GOPR2760.JPG,2,<a href=geotagged/GOPR2760.JPG target=_blank><img src =geotagged/thumb/GOPR2760.JPG width=200></a><br>45.3568-14.7227,Cycloscope Project,5,45.3568,14.7227
geotagged/GOPR2770.JPG,2,<a href=geotagged/GOPR2770.JPG target=_blank><img src =geotagged/thumb/GOPR2770.JPG width=200></a><br>45.3604-14.7647,Cycloscope Project,5,45.3604,14.7647
geotagged/GOPR2780.JPG,2,<a href=geotagged/GOPR2780.JPG target=_blank><img src =geotagged/thumb/GOPR2780.JPG width=200></a><br>45.3806-14.7928,Cycloscope Project,5,45.3806,14.7928
geotagged/GOPR2790.JPG,2,<a href=geotagged/GOPR2790.JPG target=_blank><img src =geotagged/thumb/GOPR2790.JPG width=200></a><br>45.3945-14.7998,Cycloscope Project,5,45.3945,14.7998
geotagged/GOPR2800.JPG,2,<a href=geotagged/GOPR2800.JPG target=_blank><img src =geotagged/thumb/GOPR2800.JPG width=200></a><br>45.4-14.8189,Cycloscope Project,5,45.4,14.8189
geotagged/GOPR2810.JPG,2,<a href=geotagged/GOPR2810.JPG target=_blank><img src =geotagged/thumb/GOPR2810.JPG width=200></a><br>45.3922-14.8359,Cycloscope Project,5,45.3922,14.8359
geotagged/GOPR2820.JPG,2,<a href=geotagged/GOPR2820.JPG target=_blank><img src =geotagged/thumb/GOPR2820.JPG width=200></a><br>45.3885-14.8546,Cycloscope Project,5,45.3885,14.8546
geotagged/GOPR2830.JPG,2,<a href=geotagged/GOPR2830.JPG target=_blank><img src =geotagged/thumb/GOPR2830.JPG width=200></a><br>45.3925-14.8839,Cycloscope Project,5,45.3925,14.8839
geotagged/GOPR2840.JPG,2,<a href=geotagged/GOPR2840.JPG target=_blank><img src =geotagged/thumb/GOPR2840.JPG width=200></a><br>45.3808-14.9104,Cycloscope Project,5,45.3808,14.9104
geotagged/GOPR2850.JPG,2,<a href=geotagged/GOPR2850.JPG target=_blank><img src =geotagged/thumb/GOPR2850.JPG width=200></a><br>45.3734-14.9365,Cycloscope Project,5,45.3734,14.9365
