SourceFile,FileName,GPSLatitude,GPSLongitude
/var/www/html/cycloscope/geotagged/20140507/GOPR1414.JPG,GOPR1414.JPG,45.076578,12.29986037495
/var/www/html/cycloscope/geotagged/20140507/GOPR1415.JPG,GOPR1415.JPG,45.0781567499806,12.2967555000333
/var/www/html/cycloscope/geotagged/20140507/GOPR1416.JPG,GOPR1416.JPG,45.0796079545444,12.2932851817333
/var/www/html/cycloscope/geotagged/20140507/GOPR1417.JPG,GOPR1417.JPG,45.0816392,12.2920321999972
/var/www/html/cycloscope/geotagged/20140507/GOPR1418.JPG,GOPR1418.JPG,45.0852235789414,12.2939037368417
/var/www/html/cycloscope/geotagged/20140507/GOPR1419.JPG,GOPR1419.JPG,45.08832,12.295964
/var/www/html/cycloscope/geotagged/20140507/GOPR1420.JPG,GOPR1420.JPG,45.0917063529417,12.2941967646944
/var/www/html/cycloscope/geotagged/20140507/GOPR1421.JPG,GOPR1421.JPG,45.0944138888889,12.2932796666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1422.JPG,GOPR1422.JPG,45.0956702222222,12.2959219444444
/var/www/html/cycloscope/geotagged/20140507/GOPR1423.JPG,GOPR1423.JPG,45.097688,12.298551
/var/www/html/cycloscope/geotagged/20140507/GOPR1424.JPG,GOPR1424.JPG,45.1004959090908,12.3012256363714
/var/www/html/cycloscope/geotagged/20140507/GOPR1425.JPG,GOPR1425.JPG,45.103924,12.302334
/var/www/html/cycloscope/geotagged/20140507/GOPR1426.JPG,GOPR1426.JPG,45.1069003333333,12.3034833333333
/var/www/html/cycloscope/geotagged/20140507/GOPR1427.JPG,GOPR1427.JPG,45.1096006666667,12.3061196666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1428.JPG,GOPR1428.JPG,45.1132163333333,12.305576
/var/www/html/cycloscope/geotagged/20140507/GOPR1429.JPG,GOPR1429.JPG,45.1157634999667,12.307315
/var/www/html/cycloscope/geotagged/20140507/GOPR1430.JPG,GOPR1430.JPG,45.118048,12.3071682500056
/var/www/html/cycloscope/geotagged/20140507/GOPR1431.JPG,GOPR1431.JPG,45.1202701052694,12.3017238947325
/var/www/html/cycloscope/geotagged/20140507/GOPR1432.JPG,GOPR1432.JPG,45.1213773529639,12.2975134705917
/var/www/html/cycloscope/geotagged/20140507/GOPR1433.JPG,GOPR1433.JPG,45.1222754444444,12.2925403333333
/var/www/html/cycloscope/geotagged/20140507/GOPR1434.JPG,GOPR1434.JPG,45.122867,12.287807
/var/www/html/cycloscope/geotagged/20140507/GOPR1435.JPG,GOPR1435.JPG,45.1239423571806,12.2842834285714
/var/www/html/cycloscope/geotagged/20140507/GOPR1436.JPG,GOPR1436.JPG,45.1218656666667,12.2812257777778
/var/www/html/cycloscope/geotagged/20140507/GOPR1437.JPG,GOPR1437.JPG,45.1199239444444,12.2769851667
/var/www/html/cycloscope/geotagged/20140507/GOPR1438.JPG,GOPR1438.JPG,45.1176727222222,12.2721926666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1439.JPG,GOPR1439.JPG,45.1155805001222,12.2687996666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1440.JPG,GOPR1440.JPG,45.1133843529389,12.2652842941139
